car_id,car_make,car_model,car_model_year, monthly total costs , yearly total costs , Total revenue ,Total profit,,,,,,,car_id, loss_profit 
2730695990,GMC,Yukon,2018, $659.66 ," $7,915.92 "," $10,096.00 "," $2,180.08 ",,,,,,,-, none 
365634115,Mitsubishi,Mighty Max,2017, $674.09 ," $8,089.08 "," $13,956.00 "," $5,866.92 ",,,,,,,-, none 
966106164,BMW,545,2016, $581.81 ," $6,981.72 "," $12,994.00 "," $6,012.28 ",,,,,,,-, none 
5866702207,Suzuki,Swift,2016, $802.59 ," $9,631.08 "," $18,161.00 "," $8,529.92 ",,,,,,,-, none 
1961967626,Nissan,Frontier,2016, $612.85 ," $7,354.20 "," $10,174.00 "," $2,819.80 ",,,,,,,-, none 
4252175658,Pontiac,Sunbird,2017, $788.42 ," $9,461.04 "," $11,646.00 "," $2,184.96 ",,,,,,,-, none 
1169338135,Chrysler,Concorde,2016, $780.56 ," $9,366.72 "," $15,477.00 "," $6,110.28 ",,,,,,,-, none 
994779216,Volvo,V70,2017, $801.27 ," $9,615.24 "," $12,019.00 "," $2,403.76 ",,,,,,,-, none 
1212337050,Nissan,Titan,2016, $672.62 ," $8,071.44 "," $17,294.00 "," $9,222.56 ",,,,,,,-, none 
2939763283,Mitsubishi,L300,2016, $600.72 ," $7,208.64 "," $12,738.00 "," $5,529.36 ",,,,,,,-, none 
9948231708,Pontiac,1000,2017, $657.06 ," $7,884.72 "," $16,642.00 "," $8,757.28 ",,,,,,,-, none 
3124556895,Volvo,S60,2018, $772.93 ," $9,275.16 "," $15,613.00 "," $6,337.84 ",,,,,,,-, none 
7663857755,Nissan,Datsun/Nissan Z-car,2016, $766.21 ," $9,194.52 "," $11,882.00 "," $2,687.48 ",,,,,,,-, none 
6553562563,Eagle,Vision,2017, $702.21 ," $8,426.52 "," $10,434.00 "," $2,007.48 ",,,,,,,-, none 
5709448087,Mitsubishi,Montero Sport,2016, $575.11 ," $6,901.32 "," $11,176.00 "," $4,274.68 ",,,,,,,-, none 
1345394004,Volkswagen,riolet,2017, $738.95 ," $8,867.40 "," $17,766.00 "," $8,898.60 ",,,,,,,-, none 
9377749476,Audi,A4,2017, $525.17 ," $6,302.04 "," $10,187.00 "," $3,884.96 ",,,,,,,-, none 
8366864901,Ford,Ranger,2016, $581.98 ," $6,983.76 "," $12,018.00 "," $5,034.24 ",,,,,,,-, none 
8339273884,Mercedes-Benz,CLK-Class,2016, $523.56 ," $6,282.72 "," $17,195.00 "," $10,912.28 ",,,,,,,-, none 
4300154120,Daewoo,Lanos,2016, $816.37 ," $9,796.44 "," $12,387.00 "," $2,590.56 ",,,,,,,-, none 
243672993,Kia,Sephia,2017, $742.24 ," $8,906.88 "," $15,808.00 "," $6,901.12 ",,,,,,,-, none 
1975528042,Toyota,Camry,2017, $802.81 ," $9,633.72 "," $17,760.00 "," $8,126.28 ",,,,,,,-, none 
7549837996,Chevrolet,Cavalier,2016, $606.49 ," $7,277.88 "," $13,890.00 "," $6,612.12 ",,,,,,,-, none 
8508212550,GMC,Suburban 1500,2017, $711.03 ," $8,532.36 "," $13,952.00 "," $5,419.64 ",,,,,,,-, none 
2556358335,Chevrolet,Corvette,2018, $557.68 ," $6,692.16 "," $12,270.00 "," $5,577.84 ",,,,,,,-, none 
416373038,Honda,Element,2017, $546.84 ," $6,562.08 "," $10,003.00 "," $3,440.92 ",,,,,,,-, none 
3601338890,Lincoln,Town Car,2017, $647.29 ," $7,767.48 "," $14,562.00 "," $6,794.52 ",,,,,,,-, none 
7380482432,Volkswagen,Passat,2016, $717.13 ," $8,605.56 "," $14,928.00 "," $6,322.44 ",,,,,,,-, none 
5777364462,Ford,Thunderbird,2018, $650.61 ," $7,807.32 "," $14,157.00 "," $6,349.68 ",,,,,,,-, none 
4104346926,Dodge,Dakota,2016, $806.55 ," $9,678.60 "," $10,729.00 "," $1,050.40 ",,,,,,,-, none 
2517435723,Toyota,Venza,2017, $612.99 ," $7,355.88 "," $16,600.00 "," $9,244.12 ",,,,,,,-, none 
7686658244,Lexus,LS,2016, $672.09 ," $8,065.08 "," $13,435.00 "," $5,369.92 ",,,,,,,-, none 
1349017701,Subaru,SVX,2016, $834.15 ," $10,009.80 "," $15,843.00 "," $5,833.20 ",,,,,,,-, none 
7773260044,GMC,Jimmy,2016, $869.79 ," $10,437.48 "," $11,487.00 "," $1,049.52 ",,,,,,,-, none 
5105946723,Dodge,Ram 3500,2018, $594.13 ," $7,129.56 "," $15,192.00 "," $8,062.44 ",,,,,,,-, none 
9771843370,Ford,E-350 Super Duty,2017, $741.37 ," $8,896.44 "," $10,712.00 "," $1,815.56 ",,,,,,,-, none 
5728828981,Volkswagen,rio,2017, $501.57 ," $6,018.84 "," $8,071.00 "," $2,052.16 ",,,,,,,-, none 
4114580549,Pontiac,Firebird,2016, $618.12 ," $7,417.44 "," $20,956.00 "," $13,538.56 ",,,,,,,-, none 
2319244565,GMC,1500,2017, $625.25 ," $7,503.00 "," $9,805.00 "," $2,302.00 ",,,,,,,-, none 
9445357051,Nissan,240SX,2017, $706.84 ," $8,482.08 "," $10,886.00 "," $2,403.92 ",,,,,,,-, none 
2966972572,Chevrolet,Corvette,2018, $599.45 ," $7,193.40 "," $14,018.00 "," $6,824.60 ",,,,,,,-, none 
3563502234,Saab,900,2017, $728.69 ," $8,744.28 "," $15,408.00 "," $6,663.72 ",,,,,,,-, none 
7339046585,Ford,F350,2017, $608.55 ," $7,302.60 "," $14,159.00 "," $6,856.40 ",,,,,,,-, none 
7084691529,Oldsmobile,Regency,2016, $853.81 ," $10,245.72 "," $8,218.00 "," $(2,027.72)",,,,,,,7084691529," $(2,027.72)"
3198911257,Mercury,Sable,2018, $807.03 ," $9,684.36 "," $16,304.00 "," $6,619.64 ",,,,,,,-, none 
3825367665,Honda,Ridgeline,2017, $725.82 ," $8,709.84 "," $10,041.00 "," $1,331.16 ",,,,,,,-, none 
5416650486,Volkswagen,Golf III,2018, $621.28 ," $7,455.36 "," $11,308.00 "," $3,852.64 ",,,,,,,-, none 
617076375,Volvo,C30,2018, $839.81 ," $10,077.72 "," $14,401.00 "," $4,323.28 ",,,,,,,-, none 
7026758055,Toyota,Tacoma Xtra,2018, $525.63 ," $6,307.56 "," $10,866.00 "," $4,558.44 ",,,,,,,-, none 
4013984555,Nissan,Cube,2017, $862.69 ," $10,352.28 "," $18,395.00 "," $8,042.72 ",,,,,,,-, none 
9816900238,Nissan,Altima,2016, $574.90 ," $6,898.80 "," $9,594.00 "," $2,695.20 ",,,,,,,-, none 
2512549615,Toyota,Camry,2016, $661.27 ," $7,935.24 "," $7,183.00 ", $(752.24),,,,,,,2512549615, $(752.24)
4593755999,Hyundai,Sonata,2017, $561.89 ," $6,742.68 "," $12,417.00 "," $5,674.32 ",,,,,,,-, none 
625063759,Nissan,Maxima,2018, $837.73 ," $10,052.76 "," $17,414.00 "," $7,361.24 ",,,,,,,-, none 
3905233185,Mercedes-Benz,E-Class,2016, $702.24 ," $8,426.88 "," $18,071.00 "," $9,644.12 ",,,,,,,-, none 
8689548394,Toyota,MR2,2017, $825.08 ," $9,900.96 "," $14,879.00 "," $4,978.04 ",,,,,,,-, none 
5008408194,Bentley,Continental GTC,2017, $758.34 ," $9,100.08 "," $10,257.00 "," $1,156.92 ",,,,,,,-, none 
4947772611,Plymouth,Neon,2017, $820.48 ," $9,845.76 "," $15,122.00 "," $5,276.24 ",,,,,,,-, none 
8377088630,Mitsubishi,GTO,2017, $733.75 ," $8,805.00 "," $11,557.00 "," $2,752.00 ",,,,,,,-, none 
2458391834,Pontiac,Vibe,2017, $707.34 ," $8,488.08 "," $14,620.00 "," $6,131.92 ",,,,,,,-, none 
6799761945,Lincoln,Continental,2016, $662.84 ," $7,954.08 "," $12,318.00 "," $4,363.92 ",,,,,,,-, none 
2889205673,Acura,MDX,2018, $693.71 ," $8,324.52 "," $15,881.00 "," $7,556.48 ",,,,,,,-, none 
917991842,Pontiac,Bonneville,2016, $665.31 ," $7,983.72 "," $14,466.00 "," $6,482.28 ",,,,,,,-, none 
675868513,Chevrolet,Avalanche 2500,2017, $788.91 ," $9,466.92 "," $7,818.00 "," $(1,648.92)",,,,,,,675868513," $(1,648.92)"
5934115715,Chevrolet,G-Series G10,2018, $528.07 ," $6,336.84 "," $12,033.00 "," $5,696.16 ",,,,,,,-, none 
2716171009,Isuzu,Trooper,2017, $587.47 ," $7,049.64 "," $12,839.00 "," $5,789.36 ",,,,,,,-, none 
5414958130,Audi,S6,2018, $690.41 ," $8,284.92 "," $9,262.00 ", $977.08 ,,,,,,,-, none 
3930207516,Mercedes-Benz,SLK-Class,2017, $641.86 ," $7,702.32 "," $12,633.00 "," $4,930.68 ",,,,,,,-, none 
9565125514,Ford,Edge,2016, $713.49 ," $8,561.88 "," $12,906.00 "," $4,344.12 ",,,,,,,-, none 
2837625264,Plymouth,Voyager,2016, $770.50 ," $9,246.00 "," $10,365.00 "," $1,119.00 ",,,,,,,-, none 
9830259838,Acura,Integra,2016, $788.49 ," $9,461.88 "," $19,013.00 "," $9,551.12 ",,,,,,,-, none 
1814750363,GMC,Yukon,2018, $622.21 ," $7,466.52 "," $10,997.00 "," $3,530.48 ",,,,,,,-, none 
6124576856,Lexus,LX,2016, $834.99 ," $10,019.88 "," $12,241.00 "," $2,221.12 ",,,,,,,-, none 
9713671422,Mercury,Villager,2018, $567.53 ," $6,810.36 "," $11,272.00 "," $4,461.64 ",,,,,,,-, none 
486590488,Subaru,Legacy,2017, $704.92 ," $8,459.04 "," $16,152.00 "," $7,692.96 ",,,,,,,-, none 
6676205602,Mitsubishi,Expo,2017, $854.81 ," $10,257.72 "," $16,314.00 "," $6,056.28 ",,,,,,,-, none 
1196510385,Buick,Century,2018, $599.99 ," $7,199.88 "," $20,118.00 "," $12,918.12 ",,,,,,,-, none 
6400433589,Rolls-Royce,Phantom,2018, $619.73 ," $7,436.76 "," $12,848.00 "," $5,411.24 ",,,,,,,-, none 
1331340845,Buick,Century,2017, $637.31 ," $7,647.72 "," $11,856.00 "," $4,208.28 ",,,,,,,-, none 
4066129013,Mercury,Mariner,2016, $702.67 ," $8,432.04 "," $9,549.00 "," $1,116.96 ",,,,,,,-, none 
5568941661,Mercury,Sable,2017, $821.91 ," $9,862.92 "," $12,250.00 "," $2,387.08 ",,,,,,,-, none 
9428789402,Lotus,Elise,2016, $689.52 ," $8,274.24 "," $10,592.00 "," $2,317.76 ",,,,,,,-, none 
3491697859,Ford,Focus ST,2017, $757.81 ," $9,093.72 "," $15,375.00 "," $6,281.28 ",,,,,,,-, none 
4424609510,Ford,Crown Victoria,2016, $766.30 ," $9,195.60 "," $11,103.00 "," $1,907.40 ",,,,,,,-, none 
1899941835,BMW,3 Series,2018, $664.36 ," $7,972.32 "," $12,541.00 "," $4,568.68 ",,,,,,,-, none 
3522529758,Mazda,B-Series,2017, $757.01 ," $9,084.12 "," $9,051.00 ", $(33.12),,,,,,,3522529758, $(33.12)
7878816190,Toyota,4Runner,2017, $509.62 ," $6,115.44 "," $19,500.00 "," $13,384.56 ",,,,,,,-, none 
9683508545,Ford,E150,2017, $840.69 ," $10,088.28 "," $11,007.00 ", $918.72 ,,,,,,,-, none 
2572432293,Toyota,Sienna,2016, $678.40 ," $8,140.80 "," $13,487.00 "," $5,346.20 ",,,,,,,-, none 
8079650489,Buick,Somerset,2016, $805.30 ," $9,663.60 "," $9,391.00 ", $(272.60),,,,,,,8079650489, $(272.60)
6802335697,GMC,2500,2018, $718.71 ," $8,624.52 "," $7,880.00 ", $(744.52),,,,,,,6802335697, $(744.52)
9745374865,Mazda,MPV,2017, $801.15 ," $9,613.80 "," $10,420.00 ", $806.20 ,,,,,,,-, none 
9679431401,Mercury,Sable,2016, $736.77 ," $8,841.24 "," $10,323.00 "," $1,481.76 ",,,,,,,-, none 
5886088903,GMC,2500,2016, $623.88 ," $7,486.56 "," $12,440.00 "," $4,953.44 ",,,,,,,-, none 
3475618052,Audi,A4,2016, $848.98 ," $10,187.76 "," $11,866.00 "," $1,678.24 ",,,,,,,-, none 
2235092144,Dodge,Caravan,2018, $682.83 ," $8,193.96 "," $12,908.00 "," $4,714.04 ",,,,,,,-, none 
3892917027,Suzuki,Daewoo Magnus,2017, $552.66 ," $6,631.92 "," $18,911.00 "," $12,279.08 ",,,,,,,-, none 
4320410203,Volkswagen,Touareg,2017, $747.38 ," $8,968.56 "," $9,852.00 ", $883.44 ,,,,,,,-, none 
997726113,Citroën,2CV,2018, $626.72 ," $7,520.64 "," $13,067.00 "," $5,546.36 ",,,,,,,-, none 
9871712618,Hyundai,Elantra,2016, $570.37 ," $6,844.44 "," $6,352.00 ", $(492.44),,,,,,,9871712618, $(492.44)
9379022182,Mercury,Grand Marquis,2016, $661.89 ," $7,942.68 "," $11,000.00 "," $3,057.32 ",,,,,,,-, none 
247047309,Chevrolet,Monte Carlo,2018, $803.05 ," $9,636.60 "," $17,396.00 "," $7,759.40 ",,,,,,,-, none 
565417339,Chevrolet,Caprice,2016, $634.06 ," $7,608.72 "," $14,949.00 "," $7,340.28 ",,,,,,,-, none 
7373855822,Mercedes-Benz,C-Class,2018, $770.86 ," $9,250.32 "," $15,345.00 "," $6,094.68 ",,,,,,,-, none 
4146052203,Ford,Ranger,2017, $758.41 ," $9,100.92 "," $10,855.00 "," $1,754.08 ",,,,,,,-, none 
3637307332,Acura,TSX,2017, $574.32 ," $6,891.84 "," $17,479.00 "," $10,587.16 ",,,,,,,-, none 
8994811516,Ford,E350,2018, $669.44 ," $8,033.28 "," $12,305.00 "," $4,271.72 ",,,,,,,-, none 
9409540542,Toyota,Sequoia,2016, $763.98 ," $9,167.76 "," $9,561.00 ", $393.24 ,,,,,,,-, none 
1178860523,Ford,Mustang,2017, $583.19 ," $6,998.28 "," $16,492.00 "," $9,493.72 ",,,,,,,-, none 
5867603210,Volvo,C70,2017, $578.25 ," $6,939.00 "," $10,965.00 "," $4,026.00 ",,,,,,,-, none 
2599514711,Infiniti,M,2016, $691.14 ," $8,293.68 "," $18,156.00 "," $9,862.32 ",,,,,,,-, none 
5878316889,Subaru,Impreza,2018, $753.46 ," $9,041.52 "," $13,778.00 "," $4,736.48 ",,,,,,,-, none 
8580864739,Mercury,Grand Marquis,2018, $762.98 ," $9,155.76 "," $16,892.00 "," $7,736.24 ",,,,,,,-, none 
9100375780,Volvo,C70,2018, $679.13 ," $8,149.56 "," $10,328.00 "," $2,178.44 ",,,,,,,-, none 
2649253622,Toyota,Avalon,2017, $834.14 ," $10,009.68 "," $16,038.00 "," $6,028.32 ",,,,,,,-, none 
4469573795,Chrysler,300,2018, $635.69 ," $7,628.28 "," $10,850.00 "," $3,221.72 ",,,,,,,-, none 
4741060608,Saab,900,2017, $655.37 ," $7,864.44 "," $10,212.00 "," $2,347.56 ",,,,,,,-, none 
8786752391,Chevrolet,S10,2017, $715.03 ," $8,580.36 "," $9,185.00 ", $604.64 ,,,,,,,-, none 
2788911297,Mitsubishi,Challenger,2018, $757.50 ," $9,090.00 "," $13,039.00 "," $3,949.00 ",,,,,,,-, none 
1051992311,Dodge,Ram Van 3500,2018, $839.38 ," $10,072.56 "," $13,914.00 "," $3,841.44 ",,,,,,,-, none 
1289569886,Maserati,Quattroporte,2018, $673.85 ," $8,086.20 "," $12,604.00 "," $4,517.80 ",,,,,,,-, none 
1060105039,Hyundai,Veracruz,2018, $791.11 ," $9,493.32 "," $13,909.00 "," $4,415.68 ",,,,,,,-, none 
614060613,Dodge,Spirit,2017, $701.63 ," $8,419.56 "," $9,495.00 "," $1,075.44 ",,,,,,,-, none 
2935944305,Mercedes-Benz,M-Class,2017, $656.46 ," $7,877.52 "," $11,034.00 "," $3,156.48 ",,,,,,,-, none 
4166925253,Dodge,Stratus,2017, $790.87 ," $9,490.44 "," $17,635.00 "," $8,144.56 ",,,,,,,-, none 
7701561250,Chrysler,300,2016, $546.96 ," $6,563.52 "," $13,931.00 "," $7,367.48 ",,,,,,,-, none 
9975366856,Acura,CL,2016, $579.62 ," $6,955.44 "," $14,221.00 "," $7,265.56 ",,,,,,,-, none 
8834292766,Lamborghini,Gallardo,2017, $671.28 ," $8,055.36 "," $19,490.00 "," $11,434.64 ",,,,,,,-, none 
117491136,Ford,Ranger,2017, $831.70 ," $9,980.40 "," $14,051.00 "," $4,070.60 ",,,,,,,-, none 
2788630034,BMW,5 Series,2017, $682.96 ," $8,195.52 "," $11,564.00 "," $3,368.48 ",,,,,,,-, none 
9936994396,Mercury,Tracer,2017, $756.24 ," $9,074.88 "," $9,229.00 ", $154.12 ,,,,,,,-, none 
1712170724,Toyota,Prius,2017, $553.86 ," $6,646.32 "," $9,943.00 "," $3,296.68 ",,,,,,,-, none 
763788295,BMW,Z3,2017, $688.21 ," $8,258.52 "," $13,819.00 "," $5,560.48 ",,,,,,,-, none 
103319239,Maybach,57S,2017, $753.45 ," $9,041.40 "," $13,150.00 "," $4,108.60 ",,,,,,,-, none 
6457405592,Volkswagen,Cabriolet,2017, $536.33 ," $6,435.96 "," $14,159.00 "," $7,723.04 ",,,,,,,-, none 
6438197300,Oldsmobile,Bravada,2017, $580.33 ," $6,963.96 "," $18,744.00 "," $11,780.04 ",,,,,,,-, none 
5619395561,Chevrolet,Cobalt,2016, $667.05 ," $8,004.60 "," $13,116.00 "," $5,111.40 ",,,,,,,-, none 
9949479010,Kia,Sportage,2017, $644.40 ," $7,732.80 "," $12,241.00 "," $4,508.20 ",,,,,,,-, none 
6791573449,Ford,F250,2016, $544.54 ," $6,534.48 "," $9,490.00 "," $2,955.52 ",,,,,,,-, none 
9073275679,Oldsmobile,LSS,2016, $817.02 ," $9,804.24 "," $14,099.00 "," $4,294.76 ",,,,,,,-, none 
4739457865,Mercedes-Benz,C-Class,2016, $631.38 ," $7,576.56 "," $10,898.00 "," $3,321.44 ",,,,,,,-, none 
1393501567,Dodge,Intrepid,2016, $538.20 ," $6,458.40 "," $11,666.00 "," $5,207.60 ",,,,,,,-, none 
856214469,Dodge,Grand Caravan,2018, $830.06 ," $9,960.72 "," $15,329.00 "," $5,368.28 ",,,,,,,-, none 
3932105613,Lexus,GS,2018, $558.40 ," $6,700.80 "," $11,095.00 "," $4,394.20 ",,,,,,,-, none 
5107724191,Mazda,Mazda6,2018, $625.73 ," $7,508.76 "," $6,557.00 ", $(951.76),,,,,,,5107724191, $(951.76)
5153987647,Buick,Skylark,2016, $826.83 ," $9,921.96 "," $13,000.00 "," $3,078.04 ",,,,,,,-, none 
6558855690,BMW,X5 M,2018, $557.33 ," $6,687.96 "," $16,936.00 "," $10,248.04 ",,,,,,,-, none 
9793380993,Honda,Accord,2016, $591.47 ," $7,097.64 "," $12,756.00 "," $5,658.36 ",,,,,,,-, none 
7935197172,Ford,F-Series,2018, $623.74 ," $7,484.88 "," $13,161.00 "," $5,676.12 ",,,,,,,-, none 
4060619000,Chrysler,Concorde,2017, $652.92 ," $7,835.04 "," $13,644.00 "," $5,808.96 ",,,,,,,-, none 
937397113,Geo,Metro,2018, $548.75 ," $6,585.00 "," $13,011.00 "," $6,426.00 ",,,,,,,-, none 
7896011336,Subaru,Forester,2016, $552.37 ," $6,628.44 "," $11,683.00 "," $5,054.56 ",,,,,,,-, none 
914503626,Ford,Aerostar,2017, $786.75 ," $9,441.00 "," $11,964.00 "," $2,523.00 ",,,,,,,-, none 
5889643800,Mitsubishi,Galant,2018, $822.47 ," $9,869.64 "," $13,298.00 "," $3,428.36 ",,,,,,,-, none 
5569611355,Volkswagen,GTI,2018, $711.21 ," $8,534.52 "," $13,867.00 "," $5,332.48 ",,,,,,,-, none 
5635417353,Chrysler,300,2017, $531.46 ," $6,377.52 "," $17,897.00 "," $11,519.48 ",,,,,,,-, none 
1230828605,Kia,Forte,2016, $575.54 ," $6,906.48 "," $13,229.00 "," $6,322.52 ",,,,,,,-, none 
8087876067,Chevrolet,Monte Carlo,2018, $683.13 ," $8,197.56 "," $7,955.00 ", $(242.56),,,,,,,8087876067, $(242.56)
3144829722,Mitsubishi,Raider,2018, $752.15 ," $9,025.80 "," $16,484.00 "," $7,458.20 ",,,,,,,-, none 
6858520899,Chrysler,Crossfire,2018, $819.56 ," $9,834.72 "," $14,919.00 "," $5,084.28 ",,,,,,,-, none 
5854025760,Chevrolet,Suburban 2500,2018, $779.12 ," $9,349.44 "," $10,369.00 "," $1,019.56 ",,,,,,,-, none 
4669949586,Ford,Escort,2016, $778.45 ," $9,341.40 "," $6,211.00 "," $(3,130.40)",,,,,,,4669949586," $(3,130.40)"
4851324766,Toyota,Avalon,2016, $495.99 ," $5,951.88 "," $11,998.00 "," $6,046.12 ",,,,,,,-, none 
4411651068,Chevrolet,Express 3500,2017, $801.97 ," $9,623.64 "," $11,790.00 "," $2,166.36 ",,,,,,,-, none 
2358325910,Chevrolet,Express 2500,2017, $758.76 ," $9,105.12 "," $15,457.00 "," $6,351.88 ",,,,,,,-, none 
6459836086,Mitsubishi,Montero,2018, $754.50 ," $9,054.00 "," $13,653.00 "," $4,599.00 ",,,,,,,-, none 
144020211,Volkswagen,Golf,2016, $727.18 ," $8,726.16 "," $12,664.00 "," $3,937.84 ",,,,,,,-, none 
6332010886,Ford,Expedition,2018, $813.12 ," $9,757.44 "," $15,968.00 "," $6,210.56 ",,,,,,,-, none 
3329623497,Pontiac,Sunbird,2018, $631.71 ," $7,580.52 "," $13,611.00 "," $6,030.48 ",,,,,,,-, none 
3756919978,Toyota,RAV4,2016, $645.25 ," $7,743.00 "," $10,939.00 "," $3,196.00 ",,,,,,,-, none 
1149508302,Chevrolet,G-Series G20,2016, $701.39 ," $8,416.68 "," $11,562.00 "," $3,145.32 ",,,,,,,-, none 
5853509039,Porsche,928,2017, $637.52 ," $7,650.24 "," $9,734.00 "," $2,083.76 ",,,,,,,-, none 
1072564009,Cadillac,DeVille,2017, $805.68 ," $9,668.16 "," $16,164.00 "," $6,495.84 ",,,,,,,-, none 
6598063264,BMW,330,2017, $672.66 ," $8,071.92 "," $16,914.00 "," $8,842.08 ",,,,,,,-, none 
6410077564,Ford,Ranger,2017, $617.76 ," $7,413.12 "," $14,584.00 "," $7,170.88 ",,,,,,,-, none 
1888482273,Volkswagen,Jetta III,2018, $874.84 ," $10,498.08 "," $11,570.00 "," $1,071.92 ",,,,,,,-, none 
6608374011,Volkswagen,Eurovan,2018, $580.91 ," $6,970.92 "," $10,654.00 "," $3,683.08 ",,,,,,,-, none 
2240811714,Hyundai,Entourage,2018, $724.31 ," $8,691.72 "," $16,083.00 "," $7,391.28 ",,,,,,,-, none 
2542710937,Aston Martin,DB9,2016, $494.76 ," $5,937.12 "," $18,810.00 "," $12,872.88 ",,,,,,,-, none 
2635083908,Audi,Coupe Quattro,2018, $640.32 ," $7,683.84 "," $13,095.00 "," $5,411.16 ",,,,,,,-, none 
110796772,Dodge,Aspen,2017, $626.11 ," $7,513.32 "," $9,220.00 "," $1,706.68 ",,,,,,,-, none 
1887996125,Honda,Accord,2018, $573.23 ," $6,878.76 "," $13,822.00 "," $6,943.24 ",,,,,,,-, none 
7650620808,Jaguar,S-Type,2017, $736.71 ," $8,840.52 "," $13,432.00 "," $4,591.48 ",,,,,,,-, none 
7445613048,Hyundai,Sonata,2017, $605.60 ," $7,267.20 "," $7,842.00 ", $574.80 ,,,,,,,-, none 
4156928004,GMC,Savana 2500,2017, $639.08 ," $7,668.96 "," $12,869.00 "," $5,200.04 ",,,,,,,-, none 
8723753439,Mercedes-Benz,CLK-Class,2016, $655.55 ," $7,866.60 "," $9,676.00 "," $1,809.40 ",,,,,,,-, none 
4047419974,Audi,Q7,2018, $664.47 ," $7,973.64 "," $14,611.00 "," $6,637.36 ",,,,,,,-, none 
6374248260,Hummer,H2,2018, $634.11 ," $7,609.32 "," $9,849.00 "," $2,239.68 ",,,,,,,-, none 
8606257117,Porsche,Cayman,2018, $597.65 ," $7,171.80 "," $19,848.00 "," $12,676.20 ",,,,,,,-, none 
7303182535,Infiniti,M,2017, $692.96 ," $8,315.52 "," $7,268.00 "," $(1,047.52)",,,,,,,7303182535," $(1,047.52)"
8206487743,Maserati,Biturbo,2017, $645.51 ," $7,746.12 "," $13,179.00 "," $5,432.88 ",,,,,,,-, none 
2745894471,Scion,xD,2018, $594.16 ," $7,129.92 "," $8,046.00 ", $916.08 ,,,,,,,-, none 
6540239572,BMW,6 Series,2018, $843.72 ," $10,124.64 "," $13,828.00 "," $3,703.36 ",,,,,,,-, none 
2616437430,Dodge,Intrepid,2016, $856.57 ," $10,278.84 "," $14,887.00 "," $4,608.16 ",,,,,,,-, none 
4766286723,Mitsubishi,Lancer,2018, $776.88 ," $9,322.56 "," $13,482.00 "," $4,159.44 ",,,,,,,-, none 
9048295866,Honda,FCX Clarity,2018, $757.01 ," $9,084.12 "," $11,411.00 "," $2,326.88 ",,,,,,,-, none 
6533178326,Jeep,Patriot,2016, $814.76 ," $9,777.12 "," $10,302.00 ", $524.88 ,,,,,,,-, none 
6718777056,Pontiac,Sunfire,2018, $582.74 ," $6,992.88 "," $6,436.00 ", $(556.88),,,,,,,6718777056, $(556.88)
1809413222,Dodge,Grand Caravan,2018, $660.32 ," $7,923.84 "," $9,797.00 "," $1,873.16 ",,,,,,,-, none 
1390379809,Maybach,62,2016, $880.64 ," $10,567.68 "," $10,464.00 ", $(103.68),,,,,,,1390379809, $(103.68)
2192717342,Subaru,Tribeca,2016, $592.11 ," $7,105.32 "," $12,221.00 "," $5,115.68 ",,,,,,,-, none 
7270836272,Ford,E350,2018, $628.04 ," $7,536.48 "," $10,772.00 "," $3,235.52 ",,,,,,,-, none 
8368125189,Ford,Edge,2018, $732.39 ," $8,788.68 "," $15,838.00 "," $7,049.32 ",,,,,,,-, none 
1280970499,Chevrolet,Camaro,2016, $708.50 ," $8,502.00 "," $13,048.00 "," $4,546.00 ",,,,,,,-, none 
9855845374,Ford,E350,2017, $873.46 ," $10,481.52 "," $10,794.00 ", $312.48 ,,,,,,,-, none 
1264940637,Toyota,Tundra,2017, $706.22 ," $8,474.64 "," $10,419.00 "," $1,944.36 ",,,,,,,-, none 
9174548158,Land Rover,Range Rover,2018, $855.90 ," $10,270.80 "," $11,182.00 ", $911.20 ,,,,,,,-, none 
1515193853,Volvo,740,2018, $729.40 ," $8,752.80 "," $15,017.00 "," $6,264.20 ",,,,,,,-, none 
8840878866,Mercury,Sable,2016, $584.85 ," $7,018.20 "," $13,724.00 "," $6,705.80 ",,,,,,,-, none 
6334852515,Maybach,Landaulet,2017, $769.95 ," $9,239.40 "," $18,379.00 "," $9,139.60 ",,,,,,,-, none 
2341833322,GMC,Savana,2016, $699.24 ," $8,390.88 "," $8,450.00 ", $59.12 ,,,,,,,-, none 
1141975653,Mercury,Sable,2018, $758.21 ," $9,098.52 "," $9,262.00 ", $163.48 ,,,,,,,-, none 
8106727513,Honda,CR-V,2017, $806.61 ," $9,679.32 "," $18,751.00 "," $9,071.68 ",,,,,,,-, none 
4377114115,Jaguar,XF,2018, $682.12 ," $8,185.44 "," $12,678.00 "," $4,492.56 ",,,,,,,-, none 
4448473694,Jaguar,XK,2016, $786.09 ," $9,433.08 "," $14,731.00 "," $5,297.92 ",,,,,,,-, none 
9485832176,Spyker,C8,2017, $854.29 ," $10,251.48 "," $16,418.00 "," $6,166.52 ",,,,,,,-, none 
4108663209,Volkswagen,Golf,2017, $753.51 ," $9,042.12 "," $16,801.00 "," $7,758.88 ",,,,,,,-, none 
2202683461,Mazda,MX-3,2018, $640.39 ," $7,684.68 "," $10,801.00 "," $3,116.32 ",,,,,,,-, none 
5186880566,Toyota,Avalon,2016, $785.31 ," $9,423.72 "," $14,162.00 "," $4,738.28 ",,,,,,,-, none 
